date,location,value
2022-01-01,28,54
2022-01-01,30,17
2022-01-01,37,180
2022-01-01,38,46
2022-01-01,31,45
2022-01-01,33,8
2022-01-01,34,56
2022-01-01,35,3
2022-01-01,32,8
2022-01-01,36,78
2022-01-01,39,180
2022-01-01,40,151
2022-01-01,41,8
2022-01-01,42,119
2022-01-01,72,15
2022-01-01,44,3
2022-01-01,45,50
2022-01-01,46,30
2022-01-01,47,84
2022-01-01,48,107
2022-01-01,US,2771
2022-01-01,49,6
2022-01-01,51,56
2022-01-01,50,0
2022-01-01,53,5
2022-01-01,55,99
2022-01-01,54,19
2022-01-01,56,20
2022-01-08,02,3
2022-01-08,01,25
2022-01-08,05,42
2022-01-08,04,79
2022-01-08,06,93
2022-01-08,08,27
2022-01-08,09,8
2022-01-08,11,0
2022-01-08,10,9
2022-01-08,12,86
2022-01-08,13,37
2022-01-08,15,0
2022-01-08,19,15
2022-01-08,16,4
2022-01-08,17,26
2022-01-08,18,60
2022-01-08,20,47
2022-01-08,21,5
2022-01-08,22,25
2022-01-08,25,56
2022-01-08,24,9
2022-01-08,23,4
2022-01-08,26,57
2022-01-08,27,103
2022-01-08,29,74
2022-01-08,28,35
2022-01-08,30,21
2022-01-08,37,174
2022-01-08,38,39
2022-01-08,31,32
2022-01-08,33,2
2022-01-08,34,41
2022-01-08,35,3
2022-01-08,32,17
2022-01-08,36,42
2022-01-08,39,85
2022-01-08,40,122
2022-01-08,41,3
2022-01-08,42,93
2022-01-08,72,22
2022-01-08,44,2
2022-01-08,45,20
2022-01-08,46,22
2022-01-08,47,67
2022-01-08,48,118
2022-01-08,US,1992
2022-01-08,49,2
2022-01-08,51,53
2022-01-08,50,0
2022-01-08,53,0
2022-01-08,55,58
2022-01-08,54,15
2022-01-08,56,10
2022-01-15,02,15
2022-01-15,01,33
2022-01-15,05,34
2022-01-15,04,37
2022-01-15,06,81
2022-01-15,08,29
2022-01-15,09,2
2022-01-15,11,0
2022-01-15,10,6
2022-01-15,12,132
2022-01-15,13,31
2022-01-15,15,0
2022-01-15,19,11
2022-01-15,16,3
2022-01-15,17,42
2022-01-15,18,46
2022-01-15,20,34
2022-01-15,21,19
2022-01-15,22,11
2022-01-15,25,50
2022-01-15,24,17
2022-01-15,23,0
2022-01-15,26,46
2022-01-15,27,61
2022-01-15,29,74
2022-01-15,28,36
2022-01-15,30,13
2022-01-15,37,114
2022-01-15,38,31
2022-01-15,31,24
2022-01-15,33,10
2022-01-15,34,36
2022-01-15,35,2
2022-01-15,32,3
2022-01-15,36,47
2022-01-15,39,68
2022-01-15,40,94
2022-01-15,41,5
2022-01-15,42,67
2022-01-15,72,19
2022-01-15,44,1
2022-01-15,45,17
2022-01-15,46,26
2022-01-15,47,41
2022-01-15,48,83
2022-01-15,US,1651
2022-01-15,49,2
2022-01-15,51,50
2022-01-15,50,1
2022-01-15,53,6
2022-01-15,55,34
2022-01-15,54,5
2022-01-15,56,2
2022-01-22,02,12
2022-01-22,01,22
2022-01-22,05,21
2022-01-22,04,27
2022-01-22,06,64
2022-01-22,08,9
2022-01-22,09,11
2022-01-22,11,0
2022-01-22,10,5
2022-01-22,12,74
2022-01-22,13,51
2022-01-22,15,0
2022-01-22,19,12
2022-01-22,16,3
2022-01-22,17,18
2022-01-22,18,28
2022-01-22,20,18
2022-01-22,21,23
2022-01-22,22,7
2022-01-22,25,55
2022-01-22,24,4
2022-01-22,23,0
2022-01-22,26,31
2022-01-22,27,43
2022-01-22,29,50
2022-01-22,28,17
2022-01-22,30,13
2022-01-22,37,47
2022-01-22,38,22
2022-01-22,31,19
2022-01-22,33,5
2022-01-22,34,15
2022-01-22,35,0
2022-01-22,32,5
2022-01-22,36,22
2022-01-22,39,24
2022-01-22,40,33
2022-01-22,41,4
2022-01-22,42,42
2022-01-22,72,18
2022-01-22,44,1
2022-01-22,45,10
2022-01-22,46,18
2022-01-22,47,27
2022-01-22,48,99
2022-01-22,US,1134
2022-01-22,49,5
2022-01-22,51,54
2022-01-22,50,0
2022-01-22,53,4
2022-01-22,55,20
2022-01-22,54,13
2022-01-22,56,9
2022-01-29,02,1
2022-01-29,01,18
2022-01-29,05,18
2022-01-29,04,39
2022-01-29,06,30
2022-01-29,08,11
2022-01-29,09,2
2022-01-29,11,0
2022-01-29,10,1
2022-01-29,12,61
2022-01-29,13,35
2022-01-29,15,0
2022-01-29,19,7
2022-01-29,16,2
2022-01-29,17,7
2022-01-29,18,33
2022-01-29,20,7
2022-01-29,21,23
2022-01-29,22,10
2022-01-29,25,39
2022-01-29,24,9
2022-01-29,23,1
2022-01-29,26,31
2022-01-29,27,18
2022-01-29,29,54
2022-01-29,28,14
2022-01-29,30,5
2022-01-29,37,25
2022-01-29,38,13
2022-01-29,31,29
2022-01-29,33,1
2022-01-29,34,21
2022-01-29,35,0
2022-01-29,32,9
2022-01-29,36,17
2022-01-29,39,37
2022-01-29,40,38
2022-01-29,41,4
2022-01-29,42,33
2022-01-29,72,13
2022-01-29,44,2
2022-01-29,45,10
2022-01-29,46,11
2022-01-29,47,28
2022-01-29,48,92
2022-01-29,US,950
2022-01-29,49,6
2022-01-29,51,50
2022-01-29,50,0
2022-01-29,53,4
2022-01-29,55,22
2022-01-29,54,8
2022-01-29,56,1
2022-02-05,02,1
2022-02-05,01,17
2022-02-05,05,23
2022-02-05,04,38
2022-02-05,06,32
2022-02-05,08,20
2022-02-05,09,4
2022-02-05,11,3
2022-02-05,10,0
2022-02-05,12,79
2022-02-05,13,45
2022-02-05,15,0
2022-02-05,19,17
2022-02-05,16,1
2022-02-05,17,16
2022-02-05,18,36
2022-02-05,20,11
2022-02-05,21,15
2022-02-05,22,24
2022-02-05,25,37
2022-02-05,24,11
2022-02-05,23,3
2022-02-05,26,32
2022-02-05,27,23
2022-02-05,29,56
2022-02-05,28,22
2022-02-05,30,10
2022-02-05,37,30
2022-02-05,38,16
2022-02-05,31,30
2022-02-05,33,1
2022-02-05,34,27
2022-02-05,35,12
2022-02-05,32,4
2022-02-05,36,18
2022-02-05,39,20
2022-02-05,40,59
2022-02-05,41,1
2022-02-05,42,47
2022-02-05,72,7
2022-02-05,44,0
2022-02-05,45,23
2022-02-05,46,10
2022-02-05,47,38
2022-02-05,48,118
2022-02-05,US,1137
2022-02-05,49,6
2022-02-05,51,47
2022-02-05,50,0
2022-02-05,53,6
2022-02-05,55,31
2022-02-05,54,9
2022-02-05,56,1
2022-02-12,02,0
2022-02-12,01,12
2022-02-12,05,24
2022-02-12,04,63
2022-02-12,06,34
2022-02-12,08,27
2022-02-12,09,0
2022-02-12,11,0
2022-02-12,10,2
2022-02-12,12,64
2022-02-12,13,38
2022-02-12,15,0
2022-02-12,19,52
2022-02-12,16,1
2022-02-12,17,9
2022-02-12,18,34
2022-02-12,20,20
2022-02-12,21,15
2022-02-12,22,22
2022-02-12,25,37
2022-02-12,24,8
2022-02-12,23,7
2022-02-12,26,40
2022-02-12,27,19
2022-02-12,29,42
2022-02-12,28,22
2022-02-12,30,13
2022-02-12,37,32
2022-02-12,38,5
2022-02-12,31,29
2022-02-12,33,11
2022-02-12,34,25
2022-02-12,35,7
2022-02-12,32,6
2022-02-12,36,34
2022-02-12,39,29
2022-02-12,40,70
2022-02-12,41,2
2022-02-12,42,60
2022-02-12,72,19
2022-02-12,44,0
2022-02-12,45,20
2022-02-12,46,19
2022-02-12,47,24
2022-02-12,48,173
2022-02-12,US,1256
2022-02-12,49,4
2022-02-12,51,39
2022-02-12,50,0
2022-02-12,53,8
2022-02-12,55,28
2022-02-12,54,5
2022-02-12,56,2
2022-02-19,02,0
2022-02-19,01,20
2022-02-19,05,32
2022-02-19,04,66
2022-02-19,06,18
2022-02-19,08,22
2022-02-19,09,1
2022-02-19,11,1
2022-02-19,10,3
2022-02-19,12,74
2022-02-19,13,45
2022-02-19,15,0
2022-02-19,19,44
2022-02-19,16,1
2022-02-19,17,26
2022-02-19,18,61
2022-02-19,20,25
2022-02-19,21,20
2022-02-19,22,40
2022-02-19,25,54
2022-02-19,24,14
2022-02-19,23,4
2022-02-19,26,52
2022-02-19,27,28
2022-02-19,29,60
2022-02-19,28,27
2022-02-19,30,9
2022-02-19,37,32
2022-02-19,38,5
2022-02-19,31,34
2022-02-19,33,7
2022-02-19,34,32
2022-02-19,35,8
2022-02-19,32,8
2022-02-19,36,30
2022-02-19,39,41
2022-02-19,40,78
2022-02-19,41,6
2022-02-19,42,96
2022-02-19,72,9
2022-02-19,44,1
2022-02-19,45,21
2022-02-19,46,14
2022-02-19,47,29
2022-02-19,48,284
2022-02-19,US,1573
2022-02-19,49,6
2022-02-19,51,37
2022-02-19,50,0
2022-02-19,53,5
2022-02-19,55,29
2022-02-19,54,12
2022-02-19,56,2
2022-02-26,02,1
2022-02-26,01,14
2022-02-26,05,42
2022-02-26,04,72
2022-02-26,06,34
2022-02-26,08,27
2022-02-26,09,7
2022-02-26,11,0
2022-02-26,10,1
2022-02-26,12,66
2022-02-26,13,35
2022-02-26,15,0
2022-02-26,19,62
2022-02-26,16,4
2022-02-26,17,26
2022-02-26,18,42
2022-02-26,20,38
2022-02-26,21,28
2022-02-26,22,36
2022-02-26,25,30
2022-02-26,24,17
2022-02-26,23,2
2022-02-26,26,55
2022-02-26,27,19
2022-02-26,29,57
2022-02-26,28,31
2022-02-26,30,15
2022-02-26,37,36
2022-02-26,38,0
2022-02-26,31,36
2022-02-26,33,4
2022-02-26,34,35
2022-02-26,35,3
2022-02-26,32,9
2022-02-26,36,38
2022-02-26,39,33
2022-02-26,40,81
2022-02-26,41,3
2022-02-26,42,82
2022-02-26,72,5
2022-02-26,44,0
2022-02-26,45,27
2022-02-26,46,15
2022-02-26,47,47
2022-02-26,48,347
2022-02-26,US,1666
2022-02-26,49,6
2022-02-26,51,41
2022-02-26,50,1
2022-02-26,53,7
2022-02-26,55,27
2022-02-26,54,17
2022-02-26,56,5
2022-03-05,02,0
2022-03-05,01,35
2022-03-05,05,58
2022-03-05,04,91
2022-03-05,06,32
2022-03-05,08,25
2022-03-05,09,7
2022-03-05,11,1
2022-03-05,10,1
2022-03-05,12,72
2022-03-05,13,28
2022-03-05,15,0
2022-03-05,19,57
2022-03-05,16,3
2022-03-05,17,21
2022-03-05,18,72
2022-03-05,20,32
2022-03-05,21,20
2022-03-05,22,31
2022-03-05,25,14
2022-03-05,24,21
2022-03-05,23,3
2022-03-05,26,82
2022-03-05,27,31
2022-03-05,29,77
2022-03-05,28,34
2022-03-05,30,19
2022-03-05,37,54
2022-03-05,38,2
2022-03-05,31,60
2022-03-05,33,3
2022-03-05,34,41
2022-03-05,35,6
2022-03-05,32,20
2022-03-05,36,56
2022-03-05,39,50
2022-03-05,40,95
2022-03-05,41,2
2022-03-05,42,77
2022-03-05,72,11
2022-03-05,44,2
2022-03-05,45,23
2022-03-05,46,34
2022-03-05,47,33
2022-03-05,48,345
2022-03-05,US,1942
2022-03-05,49,12
2022-03-05,51,38
2022-03-05,50,0
2022-03-05,53,12
2022-03-05,55,64
2022-03-05,54,30
2022-03-05,56,5
2022-03-12,02,2
2022-03-12,01,30
2022-03-12,05,62
2022-03-12,04,85
2022-03-12,06,45
2022-03-12,08,42
2022-03-12,09,6
2022-03-12,11,4
2022-03-12,10,7
2022-03-12,12,69
2022-03-12,13,37
2022-03-12,15,0
2022-03-12,19,61
2022-03-12,16,15
2022-03-12,17,39
2022-03-12,18,106
2022-03-12,20,45
2022-03-12,21,35
2022-03-12,22,31
2022-03-12,25,34
2022-03-12,24,18
2022-03-12,23,2
2022-03-12,26,92
2022-03-12,27,35
2022-03-12,29,67
2022-03-12,28,32
2022-03-12,30,15
2022-03-12,37,52
2022-03-12,38,6
2022-03-12,31,39
2022-03-12,33,17
2022-03-12,34,39
2022-03-12,35,8
2022-03-12,32,25
2022-03-12,36,57
2022-03-12,39,86
2022-03-12,40,129
2022-03-12,41,9
2022-03-12,42,82
2022-03-12,72,23
2022-03-12,44,0
2022-03-12,45,21
2022-03-12,46,15
2022-03-12,47,32
2022-03-12,48,453
2022-03-12,US,2247
2022-03-12,49,14
2022-03-12,51,33
2022-03-12,50,0
2022-03-12,53,14
2022-03-12,55,46
2022-03-12,54,27
2022-03-12,56,4
2022-03-19,02,1
2022-03-19,01,30
2022-03-19,05,67
2022-03-19,04,113
2022-03-19,06,57
2022-03-19,08,60
2022-03-19,09,18
2022-03-19,11,4
2022-03-19,10,6
2022-03-19,12,73
2022-03-19,13,34
2022-03-19,15,1
2022-03-19,19,43
2022-03-19,16,15
2022-03-19,17,74
2022-03-19,18,124
2022-03-19,20,32
2022-03-19,21,43
2022-03-19,22,50
2022-03-19,25,44
2022-03-19,24,30
2022-03-19,23,1
2022-03-19,26,131
2022-03-19,27,29
2022-03-19,29,96
2022-03-19,28,36
2022-03-19,30,17
2022-03-19,37,15
2022-03-19,38,4
2022-03-19,31,70
2022-03-19,33,8
2022-03-19,34,52
2022-03-19,35,17
2022-03-19,32,37
2022-03-19,36,101
2022-03-19,39,104
2022-03-19,40,167
2022-03-19,41,19
2022-03-19,42,120
2022-03-19,72,22
2022-03-19,44,1
2022-03-19,45,23
2022-03-19,46,10
2022-03-19,47,40
2022-03-19,48,663
2022-03-19,US,2878
2022-03-19,49,18
2022-03-19,51,37
2022-03-19,50,0
2022-03-19,53,19
2022-03-19,55,50
2022-03-19,54,48
2022-03-19,56,4
2022-03-26,02,3
2022-03-26,01,25
2022-03-26,05,89
2022-03-26,04,131
2022-03-26,06,63
2022-03-26,08,94
2022-03-26,09,25
2022-03-26,11,2
2022-03-26,10,7
2022-03-26,12,109
2022-03-26,13,33
2022-03-26,15,0
2022-03-26,19,42
2022-03-26,16,15
2022-03-26,17,105
2022-03-26,18,125
2022-03-26,20,44
2022-03-26,21,39
2022-03-26,22,42
2022-03-26,25,44
2022-03-26,24,28
2022-03-26,23,3
2022-03-26,26,125
2022-03-26,27,37
2022-03-26,29,84
2022-03-26,28,38
2022-03-26,30,21
2022-03-26,37,25
2022-03-26,38,5
2022-03-26,31,50
2022-03-26,33,9
2022-03-26,34,63
2022-03-26,35,43
2022-03-26,32,43
2022-03-26,36,87
2022-03-26,39,106
2022-03-26,40,163
2022-03-26,41,23
2022-03-26,42,113
2022-03-26,72,39
2022-03-26,44,1
2022-03-26,45,15
2022-03-26,46,5
2022-03-26,47,45
2022-03-26,48,630
2022-03-26,US,3008
2022-03-26,49,8
2022-03-26,51,44
2022-03-26,50,8
2022-03-26,53,25
2022-03-26,55,58
2022-03-26,54,21
2022-03-26,56,6
2022-04-02,02,0
2022-04-02,01,32
2022-04-02,05,59
2022-04-02,04,108
2022-04-02,06,84
2022-04-02,08,117
2022-04-02,09,30
2022-04-02,11,4
2022-04-02,10,4
2022-04-02,12,96
2022-04-02,13,46
2022-04-02,15,1
2022-04-02,19,37
2022-04-02,16,21
2022-04-02,17,100
2022-04-02,18,113
2022-04-02,20,28
2022-04-02,21,65
2022-04-02,22,46
2022-04-02,25,100
2022-04-02,24,31
2022-04-02,23,10
2022-04-02,26,173
2022-04-02,27,34
2022-04-02,29,97
2022-04-02,28,20
2022-04-02,30,36
2022-04-02,37,37
2022-04-02,38,3
2022-04-02,31,22
2022-04-02,33,9
2022-04-02,34,94
2022-04-02,35,40
2022-04-02,32,59
2022-04-02,36,180
2022-04-02,39,100
2022-04-02,40,164
2022-04-02,41,10
2022-04-02,42,153
2022-04-02,72,38
2022-04-02,44,3
2022-04-02,45,23
2022-04-02,46,9
2022-04-02,47,48
2022-04-02,48,507
2022-04-02,US,3182
2022-04-02,49,18
2022-04-02,51,45
2022-04-02,50,6
2022-04-02,53,19
2022-04-02,55,55
2022-04-02,54,44
2022-04-02,56,4
2022-04-09,02,2
2022-04-09,01,29
2022-04-09,05,83
2022-04-09,04,112
2022-04-09,06,106
2022-04-09,08,105
2022-04-09,09,44
2022-04-09,11,2
2022-04-09,10,14
2022-04-09,12,103
2022-04-09,13,31
2022-04-09,15,4
2022-04-09,19,21
2022-04-09,16,17
2022-04-09,17,103
2022-04-09,18,117
2022-04-09,20,34
2022-04-09,21,88
2022-04-09,22,28
2022-04-09,25,156
2022-04-09,24,57
2022-04-09,23,11
2022-04-09,26,176
2022-04-09,27,24
2022-04-09,29,78
2022-04-09,28,34
2022-04-09,30,18
2022-04-09,37,45
2022-04-09,38,5
2022-04-09,31,35
2022-04-09,33,16
2022-04-09,34,152
2022-04-09,35,42
2022-04-09,32,96
2022-04-09,36,191
2022-04-09,39,135
2022-04-09,40,117
2022-04-09,41,15
2022-04-09,42,207
2022-04-09,72,40
2022-04-09,44,6
2022-04-09,45,32
2022-04-09,46,10
2022-04-09,47,36
2022-04-09,48,357
2022-04-09,US,3331
2022-04-09,49,13
2022-04-09,51,46
2022-04-09,50,12
2022-04-09,53,26
2022-04-09,55,50
2022-04-09,54,42
2022-04-09,56,8
2022-04-16,02,2
2022-04-16,01,19
2022-04-16,05,50
2022-04-16,04,101
2022-04-16,06,100
2022-04-16,08,146
2022-04-16,09,51
2022-04-16,11,2
2022-04-16,10,41
2022-04-16,12,165
2022-04-16,13,41
2022-04-16,15,10
2022-04-16,19,28
2022-04-16,16,19
2022-04-16,17,92
2022-04-16,18,81
2022-04-16,20,21
2022-04-16,21,92
2022-04-16,22,41
2022-04-16,25,166
2022-04-16,24,48
2022-04-16,23,15
2022-04-16,26,139
2022-04-16,27,28
2022-04-16,29,78
2022-04-16,28,23
2022-04-16,30,18
2022-04-16,37,53
2022-04-16,38,7
2022-04-16,31,29
2022-04-16,33,19
2022-04-16,34,130
2022-04-16,35,28
2022-04-16,32,73
2022-04-16,36,245
2022-04-16,39,123
2022-04-16,40,107
2022-04-16,41,15
2022-04-16,42,207
2022-04-16,72,77
2022-04-16,44,10
2022-04-16,45,31
2022-04-16,46,4
2022-04-16,47,45
2022-04-16,48,351
2022-04-16,US,3415
2022-04-16,49,17
2022-04-16,51,56
2022-04-16,50,8
2022-04-16,53,37
2022-04-16,55,69
2022-04-16,54,49
2022-04-16,56,8
2022-04-23,02,1
2022-04-23,01,30
2022-04-23,05,37
2022-04-23,04,147
2022-04-23,06,165
2022-04-23,08,187
2022-04-23,09,50
2022-04-23,11,1
2022-04-23,10,18
2022-04-23,12,163
2022-04-23,13,44
2022-04-23,15,6
2022-04-23,19,20
2022-04-23,16,14
2022-04-23,17,126
2022-04-23,18,66
2022-04-23,20,30
2022-04-23,21,87
2022-04-23,22,40
2022-04-23,25,188
2022-04-23,24,43
2022-04-23,23,28
2022-04-23,26,147
2022-04-23,27,36
2022-04-23,29,70
2022-04-23,28,20
2022-04-23,30,19
2022-04-23,37,56
2022-04-23,38,5
2022-04-23,31,19
2022-04-23,33,32
2022-04-23,34,131
2022-04-23,35,48
2022-04-23,32,76
2022-04-23,36,302
2022-04-23,39,136
2022-04-23,40,76
2022-04-23,41,29
2022-04-23,42,213
2022-04-23,72,118
2022-04-23,44,8
2022-04-23,45,36
2022-04-23,46,7
2022-04-23,47,39
2022-04-23,48,337
2022-04-23,US,3646
2022-04-23,49,8
2022-04-23,51,51
2022-04-23,50,8
2022-04-23,53,35
2022-04-23,55,51
2022-04-23,54,41
2022-04-23,56,1
2022-04-30,02,3
2022-04-30,01,13
2022-04-30,05,32
2022-04-30,04,162
2022-04-30,06,218
2022-04-30,08,168
2022-04-30,09,57
2022-04-30,11,4
2022-04-30,10,6
2022-04-30,12,179
2022-04-30,13,41
2022-04-30,15,4
2022-04-30,19,15
2022-04-30,16,15
2022-04-30,17,99
2022-04-30,18,73
2022-04-30,20,20
2022-04-30,21,89
2022-04-30,22,19
2022-04-30,25,182
2022-04-30,24,57
2022-04-30,23,23
2022-04-30,26,140
2022-04-30,27,29
2022-04-30,29,59
2022-04-30,28,26
2022-04-30,30,17
2022-04-30,37,60
2022-04-30,38,2
2022-04-30,31,14
2022-04-30,33,30
2022-04-30,34,129
2022-04-30,35,55
2022-04-30,32,53
2022-04-30,36,265
2022-04-30,39,100
2022-04-30,40,43
2022-04-30,41,20
2022-04-30,42,169
2022-04-30,72,46
2022-04-30,44,5
2022-04-30,45,40
2022-04-30,46,8
2022-04-30,47,46
2022-04-30,48,191
2022-04-30,US,3250
2022-04-30,49,3
2022-04-30,51,66
2022-04-30,50,6
2022-04-30,53,41
2022-04-30,55,65
2022-04-30,54,38
2022-04-30,56,5
2022-05-07,02,4
2022-05-07,01,25
2022-05-07,05,23
2022-05-07,04,176
2022-05-07,06,202
2022-05-07,08,260
2022-05-07,09,76
2022-05-07,11,1
2022-05-07,10,7
2022-05-07,12,223
2022-05-07,13,43
2022-05-07,15,1
2022-05-07,19,21
2022-05-07,16,15
2022-05-07,17,114
2022-05-07,18,47
2022-05-07,20,15
2022-05-07,21,63
2022-05-07,22,24
2022-05-07,25,184
2022-05-07,24,46
2022-05-07,23,10
2022-05-07,26,174
2022-05-07,27,30
2022-05-07,29,68
2022-05-07,28,21
2022-05-07,30,21
2022-05-07,37,51
2022-05-07,38,1
2022-05-07,31,4
2022-05-07,33,26
2022-05-07,34,116
2022-05-07,35,69
2022-05-07,32,44
2022-05-07,36,239
2022-05-07,39,104
2022-05-07,40,35
2022-05-07,41,30
2022-05-07,42,156
2022-05-07,72,31
2022-05-07,44,6
2022-05-07,45,23
2022-05-07,46,4
2022-05-07,47,23
2022-05-07,48,165
2022-05-07,US,3225
2022-05-07,49,17
2022-05-07,51,47
2022-05-07,50,7
2022-05-07,53,58
2022-05-07,55,46
2022-05-07,54,23
2022-05-07,56,6
2022-05-14,02,5
2022-05-14,01,15
2022-05-14,05,22
2022-05-14,04,212
2022-05-14,06,308
2022-05-14,08,171
2022-05-14,09,79
2022-05-14,11,5
2022-05-14,10,4
2022-05-14,12,306
2022-05-14,13,43
2022-05-14,15,4
2022-05-14,19,17
2022-05-14,16,16
2022-05-14,17,128
2022-05-14,18,42
2022-05-14,20,10
2022-05-14,21,41
2022-05-14,22,20
2022-05-14,25,172
2022-05-14,24,61
2022-05-14,23,41
2022-05-14,26,184
2022-05-14,27,15
2022-05-14,29,39
2022-05-14,28,30
2022-05-14,30,11
2022-05-14,37,47
2022-05-14,38,1
2022-05-14,31,4
2022-05-14,33,15
2022-05-14,34,108
2022-05-14,35,34
2022-05-14,32,81
2022-05-14,36,201
2022-05-14,39,82
2022-05-14,40,51
2022-05-14,41,30
2022-05-14,42,186
2022-05-14,72,36
2022-05-14,44,10
2022-05-14,45,36
2022-05-14,46,10
2022-05-14,47,33
2022-05-14,48,156
2022-05-14,US,3300
2022-05-14,49,11
2022-05-14,51,47
2022-05-14,50,3
2022-05-14,53,54
2022-05-14,55,36
2022-05-14,54,23
2022-05-14,56,4
2022-05-21,02,17
2022-05-21,01,12
2022-05-21,05,16
2022-05-21,04,237
2022-05-21,06,386
2022-05-21,08,110
2022-05-21,09,63
2022-05-21,11,4
2022-05-21,10,4
2022-05-21,12,406
2022-05-21,13,49
2022-05-21,15,10
2022-05-21,19,10
2022-05-21,16,13
2022-05-21,17,93
2022-05-21,18,44
2022-05-21,20,8
2022-05-21,21,45
2022-05-21,22,17
2022-05-21,25,145
2022-05-21,24,46
2022-05-21,23,31
2022-05-21,26,133
2022-05-21,27,12
2022-05-21,29,37
2022-05-21,28,27
2022-05-21,30,7
2022-05-21,37,54
2022-05-21,38,1
2022-05-21,31,7
2022-05-21,33,14
2022-05-21,34,82
2022-05-21,35,69
2022-05-21,32,85
2022-05-21,36,177
2022-05-21,39,61
2022-05-21,40,36
2022-05-21,41,38
2022-05-21,42,151
2022-05-21,72,25
2022-05-21,44,5
2022-05-21,45,44
2022-05-21,46,6
2022-05-21,47,24
2022-05-21,48,149
2022-05-21,US,3170
2022-05-21,49,7
2022-05-21,51,42
2022-05-21,50,0
2022-05-21,53,65
2022-05-21,55,28
2022-05-21,54,14
2022-05-21,56,4
2022-05-28,02,3
2022-05-28,01,22
2022-05-28,05,16
2022-05-28,04,196
2022-05-28,06,405
2022-05-28,08,91
2022-05-28,09,34
2022-05-28,11,6
2022-05-28,10,4
2022-05-28,12,542
2022-05-28,13,64
2022-05-28,15,9
2022-05-28,19,6
2022-05-28,16,7
2022-05-28,17,49
2022-05-28,18,33
2022-05-28,20,2
2022-05-28,21,24
2022-05-28,22,10
2022-05-28,25,86
2022-05-28,24,32
2022-05-28,23,16
2022-05-28,26,89
2022-05-28,27,14
2022-05-28,29,20
2022-05-28,28,22
2022-05-28,30,14
2022-05-28,37,34
2022-05-28,38,0
2022-05-28,31,3
2022-05-28,33,10
2022-05-28,34,79
2022-05-28,35,50
2022-05-28,32,76
2022-05-28,36,169
2022-05-28,39,47
2022-05-28,40,35
2022-05-28,41,29
2022-05-28,42,85
2022-05-28,72,26
2022-05-28,44,6
2022-05-28,45,35
2022-05-28,46,3
2022-05-28,47,22
2022-05-28,48,138
2022-05-28,US,2800
2022-05-28,49,1
2022-05-28,51,39
2022-05-28,50,2
2022-05-28,53,57
2022-05-28,55,24
2022-05-28,54,8
2022-05-28,56,6
2022-06-04,02,2
2022-06-04,01,19
2022-06-04,05,21
2022-06-04,04,204
2022-06-04,06,453
2022-06-04,08,72
2022-06-04,09,20
2022-06-04,11,4
2022-06-04,10,9
2022-06-04,12,680
2022-06-04,13,63
2022-06-04,15,4
2022-06-04,19,5
2022-06-04,16,11
2022-06-04,17,41
2022-06-04,18,25
2022-06-04,20,3
2022-06-04,21,25
2022-06-04,22,16
2022-06-04,25,50
2022-06-04,24,18
2022-06-04,23,12
2022-06-04,26,57
2022-06-04,27,4
2022-06-04,29,33
2022-06-04,28,23
2022-06-04,30,22
2022-06-04,37,30
2022-06-04,38,3
2022-06-04,31,9
2022-06-04,33,8
2022-06-04,34,48
2022-06-04,35,54
2022-06-04,32,64
2022-06-04,36,119
2022-06-04,39,41
2022-06-04,40,37
2022-06-04,41,29
2022-06-04,42,63
2022-06-04,72,26
2022-06-04,44,6
2022-06-04,45,32
2022-06-04,46,1
2022-06-04,47,22
2022-06-04,48,125
2022-06-04,US,2759
2022-06-04,49,5
2022-06-04,51,48
2022-06-04,50,0
2022-06-04,53,64
2022-06-04,55,14
2022-06-04,54,6
2022-06-04,56,9
2022-06-11,02,6
2022-06-11,01,18
2022-06-11,05,20
2022-06-11,04,87
2022-06-11,06,397
2022-06-11,08,33
2022-06-11,09,37
2022-06-11,11,1
2022-06-11,10,5
2022-06-11,12,556
2022-06-11,13,38
2022-06-11,15,3
2022-06-11,19,10
2022-06-11,16,6
2022-06-11,17,18
2022-06-11,18,13
2022-06-11,20,3
2022-06-11,21,25
2022-06-11,22,21
2022-06-11,25,47
2022-06-11,24,20
2022-06-11,23,15
2022-06-11,26,39
2022-06-11,27,5
2022-06-11,29,19
2022-06-11,28,13
2022-06-11,30,10
2022-06-11,37,45
2022-06-11,38,2
2022-06-11,31,6
2022-06-11,33,4
2022-06-11,34,50
2022-06-11,35,27
2022-06-11,32,86
2022-06-11,36,102
2022-06-11,39,25
2022-06-11,40,26
2022-06-11,41,16
2022-06-11,42,55
2022-06-11,72,17
2022-06-11,44,2
2022-06-11,45,32
2022-06-11,46,1
2022-06-11,47,22
2022-06-11,48,100
2022-06-11,US,2224
2022-06-11,49,3
2022-06-11,51,40
2022-06-11,50,3
2022-06-11,53,59
2022-06-11,55,15
2022-06-11,54,15
2022-06-11,56,6
2022-06-18,02,1
2022-06-18,01,17
2022-06-18,05,13
2022-06-18,04,52
2022-06-18,06,304
2022-06-18,08,27
2022-06-18,09,14
2022-06-18,11,2
2022-06-18,10,2
2022-06-18,12,465
2022-06-18,13,36
2022-06-18,15,4
2022-06-18,19,5
2022-06-18,16,6
2022-06-18,17,23
2022-06-18,18,23
2022-06-18,20,2
2022-06-18,21,7
2022-06-18,22,14
2022-06-18,25,13
2022-06-18,24,23
2022-06-18,23,5
2022-06-18,26,19
